STREET1,STREET2,DIRECTION,LOCATION,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,15,5,2018-10-07 3:00:00 AM,2018-10-07 4:00:00 AM,3
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,15,5,2018-10-07 2:00:00 AM,2018-10-07 3:00:00 AM,4
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,15,5,2018-10-07 1:00:00 AM,2018-10-07 2:00:00 AM,12
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,15,5,2018-10-07 12:00:00 AM,2018-10-07 1:00:00 AM,9
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 11:00:00 PM,2018-10-08 12:00:00 AM,8
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 10:00:00 PM,2018-10-07 11:00:00 PM,5
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 9:00:00 PM,2018-10-07 10:00:00 PM,5
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 8:00:00 PM,2018-10-07 9:00:00 PM,11
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 7:00:00 PM,2018-10-07 8:00:00 PM,14
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 6:00:00 PM,2018-10-07 7:00:00 PM,16
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 5:00:00 PM,2018-10-07 6:00:00 PM,12
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 4:00:00 PM,2018-10-07 5:00:00 PM,30
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 3:00:00 PM,2018-10-07 4:00:00 PM,22
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 2:00:00 PM,2018-10-07 3:00:00 PM,17
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 1:00:00 PM,2018-10-07 2:00:00 PM,16
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 12:00:00 PM,2018-10-07 1:00:00 PM,15
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 11:00:00 AM,2018-10-07 12:00:00 PM,16
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 10:00:00 AM,2018-10-07 11:00:00 AM,15
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 9:00:00 AM,2018-10-07 10:00:00 AM,14
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 8:00:00 AM,2018-10-07 9:00:00 AM,4
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 7:00:00 AM,2018-10-07 8:00:00 AM,10
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 6:00:00 AM,2018-10-07 7:00:00 AM,4
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 5:00:00 AM,2018-10-07 6:00:00 AM,2
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 4:00:00 AM,2018-10-07 5:00:00 AM,2
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 3:00:00 AM,2018-10-07 4:00:00 AM,0
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 2:00:00 AM,2018-10-07 3:00:00 AM,0
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 1:00:00 AM,2018-10-07 2:00:00 AM,2
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,15,5,2018-10-07 12:00:00 AM,2018-10-07 1:00:00 AM,5
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 11:00:00 PM,2018-10-07 12:00:00 AM,10
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 10:00:00 PM,2018-10-06 11:00:00 PM,12
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 9:00:00 PM,2018-10-06 10:00:00 PM,14
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 8:00:00 PM,2018-10-06 9:00:00 PM,26
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 7:00:00 PM,2018-10-06 8:00:00 PM,21
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 6:00:00 PM,2018-10-06 7:00:00 PM,32
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 5:00:00 PM,2018-10-06 6:00:00 PM,23
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 4:00:00 PM,2018-10-06 5:00:00 PM,22
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 3:00:00 PM,2018-10-06 4:00:00 PM,25
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 2:00:00 PM,2018-10-06 3:00:00 PM,25
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 1:00:00 PM,2018-10-06 2:00:00 PM,40
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 12:00:00 PM,2018-10-06 1:00:00 PM,24
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 11:00:00 AM,2018-10-06 12:00:00 PM,19
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 10:00:00 AM,2018-10-06 11:00:00 AM,12
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 9:00:00 AM,2018-10-06 10:00:00 AM,9
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 8:00:00 AM,2018-10-06 9:00:00 AM,6
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 7:00:00 AM,2018-10-06 8:00:00 AM,2
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 6:00:00 AM,2018-10-06 7:00:00 AM,6
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 5:00:00 AM,2018-10-06 6:00:00 AM,3
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 4:00:00 AM,2018-10-06 5:00:00 AM,2
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 3:00:00 AM,2018-10-06 4:00:00 AM,2
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 2:00:00 AM,2018-10-06 3:00:00 AM,7
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 1:00:00 AM,2018-10-06 2:00:00 AM,8
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,17,1,2018-10-06 12:00:00 AM,2018-10-06 1:00:00 AM,17
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 11:00:00 PM,2018-10-07 12:00:00 AM,9
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 10:00:00 PM,2018-10-06 11:00:00 PM,11
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 9:00:00 PM,2018-10-06 10:00:00 PM,14
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 8:00:00 PM,2018-10-06 9:00:00 PM,18
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 7:00:00 PM,2018-10-06 8:00:00 PM,16
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 6:00:00 PM,2018-10-06 7:00:00 PM,15
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 5:00:00 PM,2018-10-06 6:00:00 PM,28
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 4:00:00 PM,2018-10-06 5:00:00 PM,30
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 3:00:00 PM,2018-10-06 4:00:00 PM,22
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 2:00:00 PM,2018-10-06 3:00:00 PM,17
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 1:00:00 PM,2018-10-06 2:00:00 PM,26
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 12:00:00 PM,2018-10-06 1:00:00 PM,27
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 11:00:00 AM,2018-10-06 12:00:00 PM,26
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 10:00:00 AM,2018-10-06 11:00:00 AM,24
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 9:00:00 AM,2018-10-06 10:00:00 AM,14
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 8:00:00 AM,2018-10-06 9:00:00 AM,7
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 7:00:00 AM,2018-10-06 8:00:00 AM,4
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 6:00:00 AM,2018-10-06 7:00:00 AM,3
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 5:00:00 AM,2018-10-06 6:00:00 AM,2
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 4:00:00 AM,2018-10-06 5:00:00 AM,2
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 3:00:00 AM,2018-10-06 4:00:00 AM,0
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 2:00:00 AM,2018-10-06 3:00:00 AM,0
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 1:00:00 AM,2018-10-06 2:00:00 AM,1
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,17,1,2018-10-06 12:00:00 AM,2018-10-06 1:00:00 AM,7
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 11:00:00 PM,2018-10-06 12:00:00 AM,22
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 10:00:00 PM,2018-10-05 11:00:00 PM,20
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 9:00:00 PM,2018-10-05 10:00:00 PM,38
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 8:00:00 PM,2018-10-05 9:00:00 PM,46
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 7:00:00 PM,2018-10-05 8:00:00 PM,70
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 6:00:00 PM,2018-10-05 7:00:00 PM,110
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 5:00:00 PM,2018-10-05 6:00:00 PM,208
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 4:00:00 PM,2018-10-05 5:00:00 PM,163
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 3:00:00 PM,2018-10-05 4:00:00 PM,110
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 2:00:00 PM,2018-10-05 3:00:00 PM,82
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 1:00:00 PM,2018-10-05 2:00:00 PM,64
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 12:00:00 PM,2018-10-05 1:00:00 PM,59
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 11:00:00 AM,2018-10-05 12:00:00 PM,52
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 10:00:00 AM,2018-10-05 11:00:00 AM,36
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 9:00:00 AM,2018-10-05 10:00:00 AM,90
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 8:00:00 AM,2018-10-05 9:00:00 AM,74
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 7:00:00 AM,2018-10-05 8:00:00 AM,27
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 6:00:00 AM,2018-10-05 7:00:00 AM,9
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 5:00:00 AM,2018-10-05 6:00:00 AM,7
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 4:00:00 AM,2018-10-05 5:00:00 AM,0
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 3:00:00 AM,2018-10-05 4:00:00 AM,4
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 2:00:00 AM,2018-10-05 3:00:00 AM,3
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 1:00:00 AM,2018-10-05 2:00:00 AM,3
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,13,0,2018-10-05 12:00:00 AM,2018-10-05 1:00:00 AM,11
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 11:00:00 PM,2018-10-06 12:00:00 AM,8
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 10:00:00 PM,2018-10-05 11:00:00 PM,16
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 9:00:00 PM,2018-10-05 10:00:00 PM,17
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 8:00:00 PM,2018-10-05 9:00:00 PM,15
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 7:00:00 PM,2018-10-05 8:00:00 PM,32
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 6:00:00 PM,2018-10-05 7:00:00 PM,63
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 5:00:00 PM,2018-10-05 6:00:00 PM,83
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 4:00:00 PM,2018-10-05 5:00:00 PM,54
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 3:00:00 PM,2018-10-05 4:00:00 PM,50
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 2:00:00 PM,2018-10-05 3:00:00 PM,47
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 1:00:00 PM,2018-10-05 2:00:00 PM,45
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 12:00:00 PM,2018-10-05 1:00:00 PM,49
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 11:00:00 AM,2018-10-05 12:00:00 PM,63
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 10:00:00 AM,2018-10-05 11:00:00 AM,70
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 9:00:00 AM,2018-10-05 10:00:00 AM,205
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 8:00:00 AM,2018-10-05 9:00:00 AM,288
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 7:00:00 AM,2018-10-05 8:00:00 AM,92
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 6:00:00 AM,2018-10-05 7:00:00 AM,26
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 5:00:00 AM,2018-10-05 6:00:00 AM,6
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 4:00:00 AM,2018-10-05 5:00:00 AM,2
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 3:00:00 AM,2018-10-05 4:00:00 AM,4
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 2:00:00 AM,2018-10-05 3:00:00 AM,0
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 1:00:00 AM,2018-10-05 2:00:00 AM,4
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,13,0,2018-10-05 12:00:00 AM,2018-10-05 1:00:00 AM,7
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 11:00:00 PM,2018-10-05 12:00:00 AM,20
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 10:00:00 PM,2018-10-04 11:00:00 PM,36
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 9:00:00 PM,2018-10-04 10:00:00 PM,31
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 8:00:00 PM,2018-10-04 9:00:00 PM,51
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 7:00:00 PM,2018-10-04 8:00:00 PM,96
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 6:00:00 PM,2018-10-04 7:00:00 PM,174
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 5:00:00 PM,2018-10-04 6:00:00 PM,287
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 4:00:00 PM,2018-10-04 5:00:00 PM,126
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 3:00:00 PM,2018-10-04 4:00:00 PM,74
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 2:00:00 PM,2018-10-04 3:00:00 PM,58
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 1:00:00 PM,2018-10-04 2:00:00 PM,55
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 12:00:00 PM,2018-10-04 1:00:00 PM,41
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 11:00:00 AM,2018-10-04 12:00:00 PM,45
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 10:00:00 AM,2018-10-04 11:00:00 AM,51
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 9:00:00 AM,2018-10-04 10:00:00 AM,109
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 8:00:00 AM,2018-10-04 9:00:00 AM,56
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 7:00:00 AM,2018-10-04 8:00:00 AM,23
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 6:00:00 AM,2018-10-04 7:00:00 AM,5
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 5:00:00 AM,2018-10-04 6:00:00 AM,2
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 4:00:00 AM,2018-10-04 5:00:00 AM,2
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 3:00:00 AM,2018-10-04 4:00:00 AM,6
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 2:00:00 AM,2018-10-04 3:00:00 AM,3
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 1:00:00 AM,2018-10-04 2:00:00 AM,8
ADELAIDE ST E,JARVIS ST,Eastbound,ADELAIDE ST E EB W OF JARVIS ST,22,4,2018-10-04 12:00:00 AM,2018-10-04 1:00:00 AM,16
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 11:00:00 PM,2018-10-05 12:00:00 AM,8
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 10:00:00 PM,2018-10-04 11:00:00 PM,13
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 9:00:00 PM,2018-10-04 10:00:00 PM,19
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 8:00:00 PM,2018-10-04 9:00:00 PM,40
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 7:00:00 PM,2018-10-04 8:00:00 PM,42
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 6:00:00 PM,2018-10-04 7:00:00 PM,105
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 5:00:00 PM,2018-10-04 6:00:00 PM,128
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 4:00:00 PM,2018-10-04 5:00:00 PM,64
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 3:00:00 PM,2018-10-04 4:00:00 PM,53
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 2:00:00 PM,2018-10-04 3:00:00 PM,54
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 1:00:00 PM,2018-10-04 2:00:00 PM,44
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 12:00:00 PM,2018-10-04 1:00:00 PM,73
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 11:00:00 AM,2018-10-04 12:00:00 PM,48
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 10:00:00 AM,2018-10-04 11:00:00 AM,67
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 9:00:00 AM,2018-10-04 10:00:00 AM,200
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 8:00:00 AM,2018-10-04 9:00:00 AM,263
RICHMOND ST E,JARVIS ST,Westbound,RICHMOND ST E WB W OF JARVIS ST,22,4,2018-10-04 7:00:00 AM,2018-10-04 8:00:00 AM,75
